"HEADER","POST","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","Quantity","MarkPrice","PositionValue","CostBasisPrice","CostBasisMoney"
"HEADER","TRNT","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","TradeDate","Quantity","Proceeds","IBCommission","NetCash","CostBasis","FifoPnlRealized","OrigTradePrice","Buy/Sell"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-100","1052.5","-0.5201","1051.9799","-710.5035","341.4764","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-119","1251.88","-0.618919","1251.261081","-845.499165","405.761916","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-100","1052.2","-0.5212","1051.6788","-710.5035","341.1753","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-81","852.12","-0.421281","851.698719","-575.507835","276.190884","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-200","2104","-1.0402","2102.9598","-1421.007","681.9528","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-1400","14735","-7.2968","14727.7032","-9947.049","4780.6542","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-100","1052","-0.5201","1051.4799","-710.5035","340.9764","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-700","7304.5","-3.6484","7300.8516","-4973.5245","2327.3271","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-200","2087","-1.0424","2085.9576","-1421.007","664.9506","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-16","-1000","10335","-5.212","10329.788","-7105.035","3224.753","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-959.5","-1.0035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","10","-96","-0.00035","-96.00035","96.00035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.0535","-960.0535","960.0535","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","94","-902.4","-0.47329","-902.87329","902.87329","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","16","-153.5888","-0.080736","-153.669536","153.669536","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","342","-3283.2","-1.72197","-3284.92197","3284.92197","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","600","-5757","-3.021","-5760.021","5760.021","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","6","-57.6","-0.03021","-57.63021","57.63021","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","3800","-36461","-19.1748","-36480.1748","36480.1748","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","200","-1920","-1.007","-1921.007","1921.007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","200","-1920","-1.007","-1921.007","1921.007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","500","-4799","-2.523","-4801.523","4801.523","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","1200","-11520","-6.0552","-11526.0552","11526.0552","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","200","-1920","-1.007","-1921.007","1921.007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","2","-19.2","-0.01007","-19.21007","19.21007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","400","-3840","-2.014","-3842.014","3842.014","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","200","-1920","-1.007","-1921.007","1921.007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","48","-460.8","-0.24168","-461.04168","461.04168","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","100","-960","-0.5035","-960.5035","960.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","498","-4780.8","-2.50743","-4783.30743","4783.30743","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-23","300","-2880","-1.5105","-2881.5105","2881.5105","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-100","1059.5","-1.0212","1058.4788","-960.5046","97.9742","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-1500","15889.05","-7.318","15881.732","-14407.5646","1474.1674","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-4000","42380","-20.848","42359.152","-38419.74311","3939.40889","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-3842","40694.464","-20.024504","40674.439496","-36884.343632","3790.095864","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-2200","22715","-11.4664","22703.5336","-18061.211004","4642.322596","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-8595","88700.4","-44.79714","88655.60286","-61067.775825","27587.827035","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-1600","16512","-8.3216","16503.6784","-11368.056","5135.6224","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-300","3097.5","-1.5636","3095.9364","-2131.5105","964.4259","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-1000","10320","-5.201","10314.799","-7105.035","3209.764","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-400","4130","-2.0848","4127.9152","-2842.014","1285.9012","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-100","1032.5","-0.5201","1031.9799","-710.5035","321.4764","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-13400","138355","-69.8408","138285.1592","-94850.369","43434.7902","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-600","6195","-3.1272","6191.8728","-4203.021","1988.8518","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-4300","44376","-22.4116","44353.5884","-30121.6505","14231.9379","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-2000","20650","-10.424","20639.576","-14010.07","6629.506","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-500","5162.5","-2.6005","5159.8995","-3502.5175","1657.382","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-500","5161","-2.606","5158.394","-3502.5175","1655.8765","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-7900","81567.5","-41.1748","81526.3252","-55339.7765","26186.5487","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-91","939.12","-0.473291","938.646709","-637.458185","301.188524","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-2000","20644","-10.424","20633.576","-14010.07","6623.506","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-13000","134186","-67.756","134118.244","-90398.151737","43720.092263","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-400","4130","-2.0804","4127.9196","-2758.0184","1369.9012","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","-800","8256","-4.1696","8251.8304","-5513.0368","2738.7936","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","13869","-143128.08","-69.830415","-143197.910415","143197.910415","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","467","-4819.44","-2.351345","-4821.791345","4821.791345","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","3458","-35686.56","-17.41103","-35703.97103","35703.97103","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","3691","-38091.12","-18.584185","-38109.704185","38109.704185","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","2008","-20722.56","-10.11028","-20732.67028","20732.67028","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","722","-7451.04","-3.63527","-7454.67527","7454.67527","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","9","-92.88","-0.045315","-92.925315","92.925315","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","349","-3573.76","-1.757215","-3575.517215","3575.517215","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","4510","-46182.4","-22.70785","-46205.10785","46205.10785","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","23","-235.52","-0.115805","-235.635805","235.635805","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","400","-4056","-2.014","-4058.014","4058.014","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","688","-6976.32","-3.471648","-6979.791648","6979.791648","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","1500","-15210","-7.5525","-15217.5525","15217.5525","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","132","-1338.48","-0.66462","-1339.14462","1339.14462","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","12","-121.68","-0.060552","-121.740552","121.740552","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","1100","-11151.8","-5.5506","-11157.3506","11157.3506","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","588","-5962.32","-2.96058","-5965.28058","5965.28058","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","200","-2028","-1.0092","-2029.0092","2029.0092","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","100","-1014","-0.5035","-1014.5035","1014.5035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","200","-2027","-1.007","-2028.007","2028.007","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","10","-101.4","-0.05035","-101.45035","101.45035","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","2776","-27871.04","-14.007696","-27885.047696","27885.047696","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","2004","-20110.14","-10.112184","-20120.252184","20120.252184","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","200","-2007","-1.0092","-2008.0092","2008.0092","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-06-25","1","-10.035","-0.005046","-10.040046","10.040046","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-01","2989","-29650.88","-15.010758","-29665.890758","29665.890758","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-01","5630","-55849.6","-28.27386","-55877.87386","55877.87386","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-01","1461","-14493.12","-7.337142","-14500.457142","14500.457142","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-01","200","-1985","-1.0054","-1986.0054","1986.0054","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-01","4835","-48011.55","-24.305545","-48035.855545","48035.855545","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-30","325.5","-1.00564","324.49436","-309.75105","14.74331","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-34","368.9","-0.006392","368.893608","-351.05119","17.842418","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-124","1345.4","-0.023312","1345.376688","-1280.30434","65.072348","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-350","3797.5","-1.7558","3795.7442","-3613.76225","181.98195","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-1685","18265.4","-8.74178","18256.65822","-17397.683975","858.974245","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-10","108.5","-0.05188","108.44812","-103.25035","5.19777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-90","976.5","-0.46692","976.03308","-929.25315","46.77993","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-300","3252","-1.5564","3250.4436","-3097.5105","152.9331","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-90","976.5","-0.46692","976.03308","-929.25315","46.77993","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-90","975.6","-0.46692","975.13308","-929.25315","45.87993","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-10","108.4","-0.05188","108.34812","-103.25035","5.09777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-10","108.4","-0.05188","108.34812","-103.25035","5.09777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1084","-0.5188","1083.4812","-1032.5035","50.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-10","108.5","-0.05188","108.44812","-103.25035","5.19777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-40","434","-1.00752","432.99248","-413.0014","19.99108","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-40","434","-0.00752","433.99248","-413.0014","20.99108","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-248","2690.8","-0.686624","2690.113376","-2560.60868","129.504696","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-18","195.3","-0.093384","195.206616","-185.85063","9.355986","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-14","151.9","-0.072632","151.827368","-144.55049","7.276878","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1085","-0.5188","1084.4812","-1032.5035","51.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1085","-0.5188","1084.4812","-1032.5035","51.9777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-50","542.5","-0.2594","542.2406","-516.25175","25.98885","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-10","108.5","-0.05188","108.44812","-103.25035","5.19777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-1","10.85","-0.005188","10.844812","-10.325035","0.519777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-55","596.75","-0.28534","596.46466","-567.876925","28.587735","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-100","1079","-1.0188","1077.9812","-1032.5035","45.4777","0","SELL"
"DATA","TRNT","U17419949","USD","STK","ACHR","ARCHER AVIATION INC-A","2025-07-29","-5","53.95","-0.00094","53.94906","-51.625175","2.323885","0","SELL"
